Latitude (decimal degrees):	-22.760
Longitude (decimal degrees):	-41.888
Elevation (m):	7
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230118:2103,165.0,6.0,6.53,23.66,6.97,0.0
20230118:2203,0.0,0.0,0.0,23.75,6.97,0.0
20230118:2303,0.0,0.0,0.0,23.83,6.41,0.0
20230119:0003,0.0,0.0,0.0,23.79,5.66,0.0
20230119:0103,0.0,0.0,0.0,23.7,5.52,0.0
20230119:0203,0.0,0.0,0.0,23.56,5.72,0.0
20230119:0303,0.0,0.0,0.0,23.4,5.45,0.0
20230119:0403,0.0,0.0,0.0,23.32,5.17,0.0
20230119:0503,0.0,0.0,0.0,23.19,4.62,0.0
20230119:0603,0.0,0.0,0.0,23.07,4.34,0.0
20230119:0703,0.0,0.0,0.0,22.98,4.07,0.0
20230119:0803,0.0,0.0,0.0,22.95,4.0,0.0
20230119:0903,144842.5,93.0,8.94,22.96,4.21,0.0
20230119:1003,696795.0,338.0,22.23,23.36,4.55,0.0
20230119:1103,1240195.0,569.0,35.79,23.54,4.41,0.0
20230119:1203,1647277.5,758.0,49.51,23.73,4.41,0.0
20230119:1303,1996775.0,929.0,63.32,23.88,4.69,0.0
20230119:1403,2115960.0,989.0,77.11,24.0,5.17,0.0
20230119:1503,2284287.5,1068.0,87.26,24.03,5.72,0.0
20230119:1603,2266880.0,1052.0,74.58,24.06,6.34,0.0
20230119:1703,2049795.0,942.0,60.76,24.07,6.34,0.0
20230119:1803,1692240.0,769.0,46.96,23.92,6.34,0.0
20230119:1903,1096975.0,502.0,33.27,23.89,6.48,0.0
20230119:2003,348975.0,175.0,19.76,23.87,6.83,0.0
20230119:2103,57035.0,42.0,6.52,23.88,6.83,0.0
20230119:2203,0.0,0.0,0.0,24.14,6.34,0.0
20230119:2303,0.0,0.0,0.0,24.12,7.31,0.0
20230120:0003,0.0,0.0,0.0,24.08,6.34,0.0
20230120:0103,0.0,0.0,0.0,23.99,5.79,0.0
20230120:0203,0.0,0.0,0.0,23.86,5.38,0.0
20230120:0303,0.0,0.0,0.0,23.72,5.38,0.0
20230120:0403,0.0,0.0,0.0,23.58,5.38,0.0
20230120:0503,0.0,0.0,0.0,23.44,5.66,0.0
20230120:0603,0.0,0.0,0.0,23.26,6.0,0.0
20230120:0703,0.0,0.0,0.0,23.14,6.21,0.0
20230120:0803,0.0,0.0,0.0,23.09,6.41,0.0
20230120:0903,154990.0,105.0,8.8,23.13,6.55,0.0
20230120:1003,600435.0,290.0,22.1,23.64,6.41,0.0
20230120:1103,795382.5,368.0,35.67,23.79,6.76,0.0
20230120:1203,1011725.0,465.0,49.39,24.03,6.69,0.0
20230120:1303,1133467.5,522.0,63.21,24.25,6.55,0.0
20230120:1403,1651182.5,762.0,76.99,24.42,6.48,0.0
20230120:1503,1494212.5,689.0,87.1,24.51,6.83,0.0
20230120:1603,1540055.0,709.0,74.6,24.53,6.9,0.0
20230120:1703,370672.5,183.0,60.79,24.5,6.83,0.0
20230120:1803,221650.0,117.0,46.99,24.42,6.9,0.0
20230120:1903,72572.5,48.0,33.29,24.32,7.52,0.0
20230120:2003,30112.5,26.0,19.76,24.33,7.17,0.0
20230120:2103,48070.0,37.0,6.51,24.3,6.9,0.0
20230120:2203,0.0,0.0,0.0,24.17,6.41,0.0
20230120:2303,0.0,0.0,0.0,24.09,6.55,0.0
20230121:0003,0.0,0.0,0.0,23.96,6.76,0.0
20230121:0103,0.0,0.0,0.0,23.88,7.1,0.0
20230121:0203,0.0,0.0,0.0,23.82,7.31,0.0
20230121:0303,0.0,0.0,0.0,23.8,7.31,0.0
20230121:0403,0.0,0.0,0.0,23.79,7.38,0.0
20230121:0503,0.0,0.0,0.0,23.78,7.17,0.0
20230121:0603,0.0,0.0,0.0,23.72,6.34,0.0
20230121:0703,0.0,0.0,0.0,23.66,6.21,0.0
20230121:0803,0.0,0.0,0.0,23.5,6.0,0.0
20230121:0903,98175.0,63.0,8.65,23.42,5.93,0.0
20230121:1003,365365.0,181.0,21.97,23.28,5.17,0.0
20230121:1103,215765.0,114.0,35.54,23.47,5.59,0.0
20230121:1203,242302.5,126.0,49.28,23.74,5.31,0.0
20230121:1303,255502.5,132.0,63.1,23.89,4.97,0.0
20230121:1403,357252.5,177.0,76.87,23.78,4.69,0.0
20230121:1503,355080.0,176.0,86.93,23.64,4.41,0.0
20230121:1603,326150.0,163.0,74.62,23.33,4.48,0.0
20230121:1703,224702.5,118.0,60.82,23.13,3.93,0.0
20230121:1803,112695.0,67.0,47.01,22.96,3.38,0.0
20230121:1903,149242.5,84.0,33.3,23.17,3.24,0.0
20230121:2003,30250.0,26.0,19.76,23.33,3.03,0.0
20230121:2103,23182.5,22.0,6.49,23.42,2.76,0.0
20230121:2203,0.0,0.0,0.0,23.01,2.14,0.0
20230121:2303,0.0,0.0,0.0,23.14,2.28,0.0
20230122:0003,0.0,0.0,0.0,23.19,2.07,0.0
20230122:0103,0.0,0.0,0.0,23.31,2.0,0.0
20230122:0203,0.0,0.0,0.0,23.25,2.14,0.0
20230122:0303,0.0,0.0,0.0,23.17,1.93,0.0
20230122:0403,0.0,0.0,0.0,23.15,1.93,0.0
20230122:0503,0.0,0.0,0.0,23.12,2.0,0.0
20230122:0603,0.0,0.0,0.0,23.02,1.93,0.0
20230122:0703,0.0,0.0,0.0,22.9,1.93,0.0
20230122:0803,0.0,0.0,0.0,22.83,2.14,0.0
20230122:0903,148005.0,103.0,8.51,22.81,2.34,0.0
20230122:1003,684255.0,336.0,21.84,23.03,2.07,0.0
20230122:1103,1234887.5,578.0,35.42,23.15,1.66,0.0
20230122:1203,1638202.5,785.0,49.17,23.55,0.97,0.0
20230122:1303,1948595.0,949.0,62.99,23.96,1.38,0.0
20230122:1403,2144477.5,1045.0,76.75,24.31,2.21,0.0
20230122:1503,2226867.5,1081.0,86.74,24.62,2.83,0.0
20230122:1603,2223017.5,1066.0,74.63,24.73,3.52,0.0
20230122:1703,2049987.5,964.0,60.84,24.68,4.14,0.0
20230122:1803,1691717.5,784.0,47.03,24.62,4.07,0.0
20230122:1903,1177550.0,547.0,33.3,24.59,3.72,0.0
20230122:2003,484825.0,242.0,19.75,24.44,3.66,0.0
20230122:2103,38390.0,31.0,6.47,24.31,3.79,0.0
20230122:2203,0.0,0.0,0.0,24.06,3.38,0.0
20230122:2303,0.0,0.0,0.0,24.05,3.59,0.0
20230123:0003,0.0,0.0,0.0,24.11,4.0,0.0
20230123:0103,0.0,0.0,0.0,24.16,4.34,0.0
20230123:0203,0.0,0.0,0.0,24.19,4.34,0.0
20230123:0303,0.0,0.0,0.0,24.22,4.28,0.0
20230123:0403,0.0,0.0,0.0,24.25,3.79,0.0
20230123:0503,0.0,0.0,0.0,24.25,3.1,0.0
20230123:0603,0.0,0.0,0.0,24.2,2.83,0.0
20230123:0703,0.0,0.0,0.0,24.21,3.03,0.0
20230123:0803,0.0,0.0,0.0,24.25,3.86,0.0
20230123:0903,138380.0,96.0,8.36,24.23,4.34,0.0
20230123:1003,653510.0,320.0,21.71,24.3,4.48,0.0
20230123:1103,1143917.5,527.0,35.3,24.42,4.76,0.0
20230123:1203,1658030.0,763.0,49.05,24.64,4.97,0.0
20230123:1303,1978515.0,923.0,62.88,24.9,4.9,0.0
20230123:1403,1174937.5,549.0,76.62,25.2,4.55,0.0
20230123:1503,2030462.5,958.0,86.54,25.47,4.97,0.0
20230123:1603,1653382.5,774.0,74.64,25.55,4.97,0.0
20230123:1703,1535407.5,714.0,60.86,25.55,5.1,0.0
20230123:1803,1031057.5,479.0,47.04,25.6,5.24,0.0
20230123:1903,778442.5,366.0,33.31,25.5,4.34,0.0
20230123:2003,29947.5,26.0,19.74,25.22,4.21,0.0
20230123:2103,24695.0,23.0,6.44,24.99,4.55,0.0
20230123:2203,0.0,0.0,0.0,25.08,4.9,0.0
20230123:2303,0.0,0.0,0.0,24.96,4.69,0.0
20230124:0003,0.0,0.0,0.0,24.55,5.24,0.0
20230124:0103,0.0,0.0,0.0,24.21,5.03,0.0
20230124:0203,0.0,0.0,0.0,24.06,3.38,0.0
20230124:0303,0.0,0.0,0.0,24.08,2.07,0.0
20230124:0403,0.0,0.0,0.0,24.26,2.21,0.0
20230124:0503,0.0,0.0,0.0,24.34,3.03,0.0
20230124:0603,0.0,0.0,0.0,24.44,3.38,0.0
20230124:0703,0.0,0.0,0.0,24.46,3.86,0.0
20230124:0803,0.0,0.0,0.0,24.5,4.28,0.0
20230124:0903,59702.5,42.0,8.22,24.43,4.76,0.0
20230124:1003,198825.0,107.0,21.58,24.58,4.62,0.0
20230124:1103,577637.5,275.0,35.18,24.62,4.62,0.0
20230124:1203,966900.0,450.0,48.94,24.66,4.28,0.0
20230124:1303,1124172.5,526.0,62.76,24.67,3.45,0.0
20230124:1403,1208185.0,572.0,76.49,24.75,2.28,0.0
20230124:1503,997892.5,479.0,86.33,24.93,0.76,0.0
20230124:1603,826072.5,397.0,74.63,24.92,0.55,0.0
20230124:1703,1452935.0,702.0,60.87,25.02,0.9,0.0
20230124:1803,109120.0,66.0,47.05,24.9,0.83,0.0
20230124:1903,70125.0,47.0,33.31,24.82,1.38,0.0
20230124:2003,29975.0,26.0,19.73,24.75,1.72,0.0
20230124:2103,165.0,6.0,6.41,24.73,1.72,0.0
20230124:2203,0.0,0.0,0.0,24.13,3.03,0.0
20230124:2303,0.0,0.0,0.0,24.03,3.17,0.0
20230125:0003,0.0,0.0,0.0,23.98,2.83,0.0
20230125:0103,0.0,0.0,0.0,23.91,2.41,0.0
20230125:0203,0.0,0.0,0.0,23.75,2.76,0.0
20230125:0303,0.0,0.0,0.0,23.68,3.1,0.0
20230125:0403,0.0,0.0,0.0,23.69,3.38,0.0
20230125:0503,0.0,0.0,0.0,23.7,4.0,0.0
20230125:0603,0.0,0.0,0.0,23.74,4.28,0.0
20230125:0703,0.0,0.0,0.0,23.82,4.62,0.0
20230125:0803,0.0,0.0,0.0,23.82,4.62,0.0
20230125:0903,37482.5,30.0,8.08,23.83,4.34,0.0
20230125:1003,288475.0,148.0,21.45,24.65,2.55,0.0
20230125:1103,725862.5,342.0,35.06,24.78,3.66,0.0
20230125:1203,1401455.0,651.0,48.83,24.91,3.79,0.0
20230125:1303,1323547.5,619.0,62.65,25.0,3.79,0.0
20230125:1403,850932.5,400.0,76.36,25.15,4.28,0.0
20230125:1503,1924037.5,907.0,86.11,25.19,4.62,0.0
20230125:1603,2143295.0,1011.0,74.62,25.2,4.76,0.0
20230125:1703,2024935.0,945.0,60.87,25.1,4.97,0.0
20230125:1803,1651127.5,760.0,47.05,25.02,5.03,0.0
20230125:1903,1091502.5,505.0,33.3,24.96,4.9,0.0
20230125:2003,596805.0,301.0,19.71,25.04,4.62,0.0
20230125:2103,165.0,6.0,6.38,25.0,4.41,0.0
20230125:2203,0.0,0.0,0.0,24.76,4.14,0.0
20230125:2303,0.0,0.0,0.0,24.69,4.34,0.0
20230126:0003,0.0,0.0,0.0,24.61,4.55,0.0
20230126:0103,0.0,0.0,0.0,24.59,4.41,0.0
20230126:0203,0.0,0.0,0.0,24.54,3.93,0.0
20230126:0303,0.0,0.0,0.0,24.51,3.17,0.0
20230126:0403,0.0,0.0,0.0,24.42,2.83,0.0
20230126:0503,0.0,0.0,0.0,24.3,3.24,0.0
20230126:0603,0.0,0.0,0.0,24.15,3.79,0.0
20230126:0703,0.0,0.0,0.0,24.0,3.93,0.0
20230126:0803,0.0,0.0,0.0,23.97,3.93,0.0
20230126:0903,121825.0,83.0,7.93,23.88,4.14,0.0
20230126:1003,294167.5,150.0,21.32,24.09,3.52,0.0
20230126:1103,817547.5,382.0,34.94,24.38,4.0,0.0
20230126:1203,1191382.5,553.0,48.71,24.77,4.14,0.0
20230126:1303,2009370.0,950.0,62.54,25.05,3.79,0.0
20230126:1403,2050427.5,976.0,76.22,25.25,3.93,0.0
20230126:1503,2267045.0,1086.0,85.88,25.37,4.14,0.0
20230126:1603,2233027.5,1061.0,74.6,25.36,4.55,0.0
20230126:1703,1996142.5,931.0,60.87,25.31,5.17,0.0
20230126:1803,1686162.5,774.0,47.04,25.29,5.86,0.0
20230126:1903,1157007.5,533.0,33.29,25.23,6.14,0.0
20230126:2003,428807.5,214.0,19.68,25.13,5.93,0.0
20230126:2103,10147.5,14.0,6.34,25.12,5.52,0.0
20230126:2203,0.0,0.0,0.0,25.14,5.1,0.0
20230126:2303,0.0,0.0,0.0,25.12,4.62,0.0
20230127:0003,0.0,0.0,0.0,25.11,4.07,0.0
20230127:0103,0.0,0.0,0.0,25.05,3.31,0.0
20230127:0203,0.0,0.0,0.0,24.91,2.69,0.0
20230127:0303,0.0,0.0,0.0,24.69,2.21,0.0
20230127:0403,0.0,0.0,0.0,24.47,1.59,0.0
20230127:0503,0.0,0.0,0.0,24.25,1.03,0.0
20230127:0603,0.0,0.0,0.0,24.12,0.83,0.0
20230127:0703,0.0,0.0,0.0,23.98,0.83,0.0
20230127:0803,0.0,0.0,0.0,23.93,0.9,0.0
20230127:0903,79915.0,54.0,7.79,23.84,0.9,0.0
20230127:1003,639210.0,319.0,21.19,24.07,1.24,0.0
20230127:1103,1175377.5,560.0,34.82,24.29,0.62,0.0
20230127:1203,1613260.0,776.0,48.6,24.55,0.97,0.0
20230127:1303,1911332.5,936.0,62.43,24.9,1.24,0.0
20230127:1403,1992842.5,985.0,76.09,25.22,1.38,0.0
20230127:1503,2127152.5,1048.0,85.64,25.47,2.0,0.0
20230127:1603,2145165.0,1047.0,74.57,25.65,2.48,0.0
20230127:1703,1972520.0,938.0,60.86,25.69,3.38,0.0
20230127:1803,1667545.0,775.0,47.04,25.68,4.28,0.0
20230127:1903,1188302.5,551.0,33.27,25.54,4.9,0.0
20230127:2003,37152.5,30.0,19.66,25.48,5.24,0.0
20230127:2103,137.5,6.0,6.29,25.47,5.1,0.0
20230127:2203,0.0,0.0,0.0,25.69,4.62,0.0
20230127:2303,0.0,0.0,0.0,25.75,4.34,0.0
20230128:0003,0.0,0.0,0.0,25.5,4.07,0.0
20230128:0103,0.0,0.0,0.0,25.59,3.86,0.0
20230128:0203,0.0,0.0,0.0,25.54,3.79,0.0
20230128:0303,0.0,0.0,0.0,25.4,3.72,0.0
20230128:0403,0.0,0.0,0.0,25.29,3.66,0.0
20230128:0503,0.0,0.0,0.0,25.22,3.52,0.0
20230128:0603,0.0,0.0,0.0,25.18,3.72,0.0
20230128:0703,0.0,0.0,0.0,25.17,4.07,0.0
20230128:0803,0.0,0.0,0.0,25.16,4.41,0.0
20230128:0903,71005.0,49.0,7.65,25.13,4.55,0.0
20230128:1003,591387.5,292.0,21.06,25.27,5.24,0.0
20230128:1103,1166192.5,538.0,34.71,25.36,5.38,0.0
20230128:1203,1636937.5,755.0,48.49,25.6,5.17,0.0
20230128:1303,1953957.5,918.0,62.31,25.95,4.55,0.0
20230128:1403,2139472.5,1020.0,75.95,26.37,4.34,0.0
20230128:1503,2208552.5,1058.0,85.39,26.51,4.34,0.0
20230128:1603,2160345.0,1023.0,74.53,26.52,5.1,0.0
20230128:1703,1954287.5,907.0,60.85,26.3,6.21,0.0
20230128:1803,1638835.0,752.0,47.02,26.21,6.48,0.0
20230128:1903,1149197.5,531.0,33.25,26.07,6.34,0.0
20230128:2003,251872.5,132.0,19.62,26.02,5.72,0.0
20230128:2103,137.5,6.0,6.24,26.0,4.97,0.0
20230128:2203,0.0,0.0,0.0,26.03,4.69,0.0
20230128:2303,0.0,0.0,0.0,26.02,5.03,0.0
20230129:0003,0.0,0.0,0.0,25.94,5.86,0.0
20230129:0103,0.0,0.0,0.0,25.79,6.14,0.0
20230129:0203,0.0,0.0,0.0,25.66,6.41,0.0
20230129:0303,0.0,0.0,0.0,25.51,6.41,0.0
20230129:0403,0.0,0.0,0.0,25.36,6.41,0.0
20230129:0503,0.0,0.0,0.0,25.23,6.21,0.0
20230129:0603,0.0,0.0,0.0,25.15,6.41,0.0
20230129:0703,0.0,0.0,0.0,25.1,6.62,0.0
20230129:0803,0.0,0.0,0.0,25.08,6.76,0.0
20230129:0903,65807.5,46.0,7.5,25.09,6.83,0.0
20230129:1003,346335.0,174.0,20.93,25.17,6.97,0.0
20230129:1103,1122110.0,516.0,34.59,25.39,6.55,0.0
20230129:1203,1616945.0,741.0,48.38,25.75,6.41,0.0
20230129:1303,1951180.0,906.0,62.2,26.17,6.14,0.0
20230129:1403,2146980.0,1013.0,75.8,26.59,5.52,0.0
20230129:1503,2202447.5,1045.0,85.13,26.82,5.38,0.0
20230129:1603,2146512.5,1011.0,74.48,26.9,5.86,0.0
20230129:1703,1914660.0,891.0,60.83,26.85,6.14,0.0
20230129:1803,1639797.5,752.0,47.0,26.65,7.03,0.0
20230129:1903,171792.5,95.0,33.22,25.62,7.38,0.0
20230129:2003,44632.5,34.0,19.58,25.45,5.86,0.0
20230129:2103,51480.0,40.0,6.19,25.69,4.76,0.0
20230129:2203,0.0,0.0,0.0,26.31,4.97,0.0
20230129:2303,0.0,0.0,0.0,26.22,6.48,0.0
20230130:0003,0.0,0.0,0.0,26.01,7.66,0.0
20230130:0103,0.0,0.0,0.0,25.84,8.28,0.0
20230130:0203,0.0,0.0,0.0,25.66,7.79,0.0
20230130:0303,0.0,0.0,0.0,25.56,7.45,0.0
20230130:0403,0.0,0.0,0.0,25.42,7.52,0.0
20230130:0503,0.0,0.0,0.0,25.31,7.86,0.0
20230130:0603,0.0,0.0,0.0,25.24,8.34,0.0
20230130:0703,0.0,0.0,0.0,25.2,8.76,0.0
20230130:0803,0.0,0.0,0.0,25.17,9.1,0.0
20230130:0903,60610.0,43.0,7.36,25.18,9.24,0.0
20230130:1003,331980.0,167.0,20.8,24.95,9.66,0.0
20230130:1103,638660.0,300.0,34.47,25.11,9.66,0.0
20230130:1203,1474660.0,668.0,48.27,25.4,9.52,0.0
20230130:1303,1963417.5,894.0,62.08,25.88,9.66,0.0
20230130:1403,1537002.5,707.0,75.66,26.24,9.31,0.0
20230130:1503,2020810.0,933.0,84.87,26.43,8.97,0.0
20230130:1603,2144230.0,987.0,74.43,26.43,9.17,0.0
20230130:1703,1952197.5,889.0,60.8,26.05,9.59,0.0
20230130:1803,1587630.0,718.0,46.98,26.01,9.93,0.0
20230130:1903,1186047.5,542.0,33.19,25.96,9.93,0.0
20230130:2003,82197.5,53.0,19.54,25.87,9.93,0.0
20230130:2103,137.5,6.0,6.13,25.76,10.14,0.0
20230130:2203,0.0,0.0,0.0,25.7,10.0,0.0
20230130:2303,0.0,0.0,0.0,25.52,9.52,0.0
20230131:0003,0.0,0.0,0.0,25.38,9.24,0.0
20230131:0103,0.0,0.0,0.0,25.32,8.9,0.0
20230131:0203,0.0,0.0,0.0,25.23,8.55,0.0
20230131:0303,0.0,0.0,0.0,25.09,8.21,0.0
20230131:0403,0.0,0.0,0.0,25.01,8.34,0.0
20230131:0503,0.0,0.0,0.0,24.9,8.48,0.0
20230131:0603,0.0,0.0,0.0,24.78,8.76,0.0
20230131:0703,0.0,0.0,0.0,24.71,8.9,0.0
20230131:0803,0.0,0.0,0.0,24.63,8.9,0.0
20230131:0903,107635.0,80.0,7.22,24.62,8.97,0.0
20230131:1003,598042.5,293.0,20.68,24.19,9.03,0.0
20230131:1103,1206205.0,547.0,34.35,24.34,9.1,0.0
20230131:1203,1693395.0,763.0,48.15,24.61,9.1,0.0
20230131:1303,2032965.0,924.0,61.97,24.92,9.1,0.0
20230131:1403,2238252.5,1027.0,75.51,25.25,8.97,0.0
20230131:1503,2303840.0,1061.0,84.6,25.45,8.97,0.0
20230131:1603,2162600.0,992.0,74.36,25.5,9.1,0.0
20230131:1703,1924175.0,875.0,60.77,25.39,9.38,0.0
20230131:1803,1620355.0,731.0,46.95,25.15,9.45,0.0
20230131:1903,1163772.5,530.0,33.15,25.01,9.72,0.0
20230131:2003,440110.0,219.0,19.49,24.9,9.93,0.0
20230131:2103,71087.5,57.0,6.06,24.78,10.21,0.0
20230131:2203,0.0,0.0,0.0,24.83,9.93,0.0
20230131:2303,0.0,0.0,0.0,24.75,9.59,0.0
20230201:0003,0.0,0.0,0.0,24.73,9.17,0.0
20230201:0103,0.0,0.0,0.0,24.71,8.97,0.0
20230201:0203,0.0,0.0,0.0,24.66,8.76,0.0
20230201:0303,0.0,0.0,0.0,24.58,8.69,0.0
20230201:0403,0.0,0.0,0.0,24.48,8.83,0.0
20230201:0503,0.0,0.0,0.0,24.37,8.83,0.0
20230201:0603,0.0,0.0,0.0,24.27,8.21,0.0
20230201:0703,0.0,0.0,0.0,24.16,8.21,0.0
20230201:0803,0.0,0.0,0.0,24.09,8.34,0.0
20230201:0903,105572.5,80.0,7.08,24.05,8.48,0.0
20230201:1003,630272.5,310.0,20.55,24.03,8.41,0.0
20230201:1103,1205572.5,548.0,34.24,24.21,8.07,0.0
20230201:1203,1618540.0,734.0,48.04,24.53,7.52,0.0
20230201:1303,1542777.5,709.0,61.85,25.0,6.97,0.0
20230201:1403,2144340.0,1000.0,75.35,25.55,6.41,0.0
20230201:1503,2129902.5,1000.0,84.32,25.88,6.0,0.0
20230201:1603,2127730.0,999.0,74.29,26.08,5.79,0.0
20230201:1703,1705770.0,791.0,60.73,26.05,6.07,0.0
20230201:1803,1590737.5,729.0,46.91,25.93,6.55,0.0
20230201:1903,1047172.5,484.0,33.11,25.63,6.41,0.0
20230201:2003,313555.0,160.0,19.44,25.42,6.28,0.0
20230201:2103,165.0,6.0,5.99,25.29,6.55,0.0
20230201:2203,0.0,0.0,0.0,25.09,6.97,0.0
20230201:2303,0.0,0.0,0.0,24.96,6.62,0.0
20230202:0003,0.0,0.0,0.0,24.84,6.28,0.0
20230202:0103,0.0,0.0,0.0,24.75,6.07,0.0
20230202:0203,0.0,0.0,0.0,24.69,5.86,0.0
20230202:0303,0.0,0.0,0.0,24.6,5.38,0.0
20230202:0403,0.0,0.0,0.0,24.51,4.97,0.0
20230202:0503,0.0,0.0,0.0,24.41,5.03,0.0
20230202:0603,0.0,0.0,0.0,24.34,5.24,0.0
20230202:0703,0.0,0.0,0.0,24.27,5.52,0.0
20230202:0803,0.0,0.0,0.0,24.21,5.86,0.0
20230202:0903,96442.5,73.0,6.94,24.18,6.14,0.0
20230202:1003,334592.5,168.0,20.42,23.89,6.14,0.0
20230202:1103,976360.0,450.0,34.12,23.97,5.31,0.0
20230202:1203,1572202.5,721.0,47.93,24.17,4.97,0.0
20230202:1303,1431760.0,662.0,61.73,24.55,5.24,0.0
20230202:1403,1800205.0,844.0,75.2,25.07,4.69,0.0
20230202:1503,922432.5,433.0,84.04,25.47,4.55,0.0
20230202:1603,1492810.0,700.0,74.2,25.83,4.62,0.0
20230202:1703,808775.0,381.0,60.68,25.86,4.83,0.0
20230202:1803,783585.0,368.0,46.87,25.72,5.38,0.0
20230202:1903,1122577.5,518.0,33.07,25.46,6.07,0.0
20230202:2003,484880.0,243.0,19.38,25.15,6.34,0.0
20230202:2103,165.0,6.0,5.92,25.0,6.69,0.0
20230202:2203,0.0,0.0,0.0,24.77,6.07,0.0
20230202:2303,0.0,0.0,0.0,24.79,6.28,0.0
20230203:0003,0.0,0.0,0.0,24.79,6.62,0.0
20230203:0103,0.0,0.0,0.0,24.69,6.97,0.0
20230203:0203,0.0,0.0,0.0,24.53,6.97,0.0
20230203:0303,0.0,0.0,0.0,24.42,7.1,0.0
20230203:0403,0.0,0.0,0.0,24.31,7.31,0.0
20230203:0503,0.0,0.0,0.0,24.25,7.38,0.0
20230203:0603,0.0,0.0,0.0,24.18,7.45,0.0
20230203:0703,0.0,0.0,0.0,24.09,7.66,0.0
20230203:0803,0.0,0.0,0.0,24.01,7.86,0.0
20230203:0903,86322.5,63.0,6.8,23.97,7.93,0.0
20230203:1003,602827.5,298.0,20.3,24.01,7.86,0.0
20230203:1103,1164872.5,531.0,34.01,24.15,7.24,0.0
20230203:1203,1644472.5,747.0,47.82,24.45,6.76,0.0
20230203:1303,1972162.5,907.0,61.62,24.88,6.55,0.0
20230203:1403,2069870.0,963.0,75.04,25.38,6.34,0.0
20230203:1503,2238555.0,1050.0,83.75,25.8,6.14,0.0
20230203:1603,1747020.0,814.0,74.11,25.99,6.07,0.0
20230203:1703,1660890.0,768.0,60.63,26.06,6.41,0.0
20230203:1803,1478400.0,677.0,46.82,25.91,6.76,0.0
20230203:1903,1124750.0,517.0,33.01,25.62,7.45,0.0
20230203:2003,272442.5,141.0,19.32,25.46,7.72,0.0
20230203:2103,56347.5,45.0,5.84,25.27,7.66,0.0
20230203:2203,0.0,0.0,0.0,25.16,7.17,0.0
20230203:2303,0.0,0.0,0.0,25.08,7.45,0.0
20230204:0003,0.0,0.0,0.0,24.99,7.31,0.0
20230204:0103,0.0,0.0,0.0,24.87,7.17,0.0
20230204:0203,0.0,0.0,0.0,24.75,7.24,0.0
20230204:0303,0.0,0.0,0.0,24.63,7.45,0.0
20230204:0403,0.0,0.0,0.0,24.49,7.66,0.0
20230204:0503,0.0,0.0,0.0,24.35,8.0,0.0
20230204:0603,0.0,0.0,0.0,24.26,8.07,0.0
20230204:0703,0.0,0.0,0.0,24.22,7.93,0.0
20230204:0803,0.0,0.0,0.0,24.21,7.86,0.0
20230204:0903,85195.0,64.0,6.66,24.22,7.86,0.0
20230204:1003,575850.0,285.0,20.17,24.32,7.24,0.0
20230204:1103,980155.0,451.0,33.89,24.54,6.69,0.0
20230204:1203,1600940.0,731.0,47.71,24.94,6.34,0.0
20230204:1303,1927612.5,892.0,61.5,25.55,6.14,0.0
20230204:1403,2143240.0,1005.0,74.87,26.19,6.0,0.0
20230204:1503,2201457.5,1039.0,83.46,26.6,5.86,0.0
20230204:1603,2185067.5,1027.0,74.01,26.75,6.14,0.0
20230204:1703,1975627.5,916.0,60.57,26.77,6.76,0.0
20230204:1803,1641502.5,752.0,46.77,26.59,7.17,0.0
20230204:1903,1019755.0,472.0,32.96,26.31,7.31,0.0
20230204:2003,470992.5,237.0,19.25,26.05,7.52,0.0
20230204:2103,7260.0,12.0,5.76,25.76,7.79,0.0
20230204:2203,0.0,0.0,0.0,25.31,7.24,0.0
20230204:2303,0.0,0.0,0.0,25.24,7.03,0.0
20230205:0003,0.0,0.0,0.0,25.15,6.9,0.0
20230205:0103,0.0,0.0,0.0,25.04,6.97,0.0
20230205:0203,0.0,0.0,0.0,24.92,6.76,0.0
20230205:0303,0.0,0.0,0.0,24.84,6.0,0.0
20230205:0403,0.0,0.0,0.0,24.77,3.72,0.0
20230205:0503,0.0,0.0,0.0,24.64,2.69,0.0
20230205:0603,0.0,0.0,0.0,24.47,2.97,0.0
20230205:0703,0.0,0.0,0.0,24.38,3.24,0.0
20230205:0803,0.0,0.0,0.0,24.31,3.24,0.0
20230205:0903,79227.5,60.0,6.52,24.24,3.03,0.0
20230205:1003,229075.0,121.0,20.05,24.19,2.14,0.0
20230205:1103,474320.0,231.0,33.78,24.33,1.59,0.0
20230205:1203,888552.5,420.0,47.6,24.8,1.93,0.0
20230205:1303,1913395.0,917.0,61.38,25.16,2.41,0.0
20230205:1403,2088762.5,1016.0,74.71,25.3,2.34,0.0
20230205:1503,2171812.5,1056.0,83.16,25.48,2.76,0.0
20230205:1603,2148740.0,1028.0,73.89,25.66,3.72,0.0
20230205:1703,1991082.5,936.0,60.5,25.64,4.34,0.0
20230205:1803,1648707.5,766.0,46.71,25.61,4.14,0.0
20230205:1903,1061252.5,497.0,32.9,25.52,3.24,0.0
20230205:2003,29865.0,26.0,19.18,25.52,2.62,0.0
20230205:2103,0.0,5.0,5.67,25.59,2.0,0.0
20230205:2203,0.0,0.0,0.0,24.77,1.52,0.0
