Latitude (decimal degrees):	-21.673
Longitude (decimal degrees):	-42.080
Elevation (m):	65
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230118:2203,0.0,0.0,0.0,25.43,2.9,0.0
20230118:2303,0.0,0.0,0.0,24.57,2.34,0.0
20230119:0003,0.0,0.0,0.0,24.05,2.07,0.0
20230119:0103,0.0,0.0,0.0,23.82,1.86,0.0
20230119:0203,0.0,0.0,0.0,23.5,1.79,0.0
20230119:0303,0.0,0.0,0.0,23.23,1.72,0.0
20230119:0403,0.0,0.0,0.0,22.94,1.52,0.0
20230119:0503,0.0,0.0,0.0,22.55,1.24,0.0
20230119:0603,0.0,0.0,0.0,22.25,1.1,0.0
20230119:0703,0.0,0.0,0.0,21.96,0.97,0.0
20230119:0803,0.0,0.0,0.0,21.87,0.97,0.0
20230119:0903,95975.0,59.0,8.45,21.99,0.9,0.0
20230119:1003,629365.0,309.0,21.83,23.69,1.86,0.0
20230119:1103,885802.5,417.0,35.45,24.39,2.0,0.0
20230119:1203,1478757.5,704.0,49.25,25.29,1.72,0.0
20230119:1303,1630887.5,795.0,63.14,26.67,1.45,0.0
20230119:1403,1645435.0,808.0,77.07,27.48,1.59,0.0
20230119:1503,2047512.5,1032.0,88.25,28.34,1.59,0.0
20230119:1603,2026365.0,1011.0,74.81,28.03,1.79,0.0
20230119:1703,1777517.5,867.0,60.87,28.73,2.34,0.0
20230119:1803,1461047.5,696.0,46.99,27.85,2.62,0.0
20230119:1903,991072.5,469.0,33.22,27.04,2.97,0.0
20230119:2003,91960.0,58.0,19.63,26.34,2.76,0.0
20230119:2103,56017.5,40.0,6.31,25.79,2.48,0.0
20230119:2203,0.0,0.0,0.0,25.02,2.41,0.0
20230119:2303,0.0,0.0,0.0,24.41,2.48,0.0
20230120:0003,0.0,0.0,0.0,23.83,2.28,0.0
20230120:0103,0.0,0.0,0.0,23.3,1.79,0.0
20230120:0203,0.0,0.0,0.0,22.85,1.45,0.0
20230120:0303,0.0,0.0,0.0,22.33,1.24,0.0
20230120:0403,0.0,0.0,0.0,21.84,1.17,0.0
20230120:0503,0.0,0.0,0.0,21.56,1.03,0.0
20230120:0603,0.0,0.0,0.0,21.67,0.83,0.0
20230120:0703,0.0,0.0,0.0,21.97,0.14,0.0
20230120:0803,0.0,0.0,0.0,21.78,0.28,0.0
20230120:0903,91822.5,57.0,8.31,21.74,0.28,0.0
20230120:1003,496705.0,245.0,21.7,23.06,0.48,0.0
20230120:1103,1241927.5,591.0,35.34,24.26,0.83,0.0
20230120:1203,815457.5,389.0,49.14,25.31,1.38,0.0
20230120:1303,1702222.5,834.0,63.04,26.23,1.17,0.0
20230120:1403,942892.5,456.0,76.97,27.37,1.17,0.0
20230120:1503,314187.5,162.0,88.13,27.96,1.24,0.0
20230120:1603,598455.0,293.0,74.85,27.58,0.9,0.0
20230120:1703,442310.0,221.0,60.91,27.75,0.69,0.0
20230120:1803,175312.5,98.0,47.02,27.6,0.97,0.0
20230120:1903,324390.0,165.0,33.24,25.71,1.24,0.0
20230120:2003,98862.5,61.0,19.64,24.67,1.31,0.0
20230120:2103,165.0,6.0,6.3,23.8,1.03,0.0
20230120:2203,0.0,0.0,0.0,23.34,0.76,0.0
20230120:2303,0.0,0.0,0.0,22.99,0.55,0.0
20230121:0003,0.0,0.0,0.0,22.77,0.69,0.0
20230121:0103,0.0,0.0,0.0,22.44,0.34,0.0
20230121:0203,0.0,0.0,0.0,22.35,0.21,0.0
20230121:0303,0.0,0.0,0.0,22.34,0.28,0.0
20230121:0403,0.0,0.0,0.0,22.28,0.28,0.0
20230121:0503,0.0,0.0,0.0,22.14,0.34,0.0
20230121:0603,0.0,0.0,0.0,22.1,0.41,0.0
20230121:0703,0.0,0.0,0.0,22.04,0.76,0.0
20230121:0803,0.0,0.0,0.0,21.94,0.97,0.0
20230121:0903,73232.5,48.0,8.17,21.93,0.97,0.0
20230121:1003,62920.0,43.0,21.57,22.5,0.97,0.0
20230121:1103,120780.0,71.0,35.22,23.22,1.24,0.0
20230121:1203,242385.0,127.0,49.03,24.58,2.14,0.0
20230121:1303,294305.0,151.0,62.94,25.98,2.97,0.0
20230121:1403,429852.5,213.0,76.86,27.14,2.9,0.0
20230121:1503,243567.5,129.0,87.98,27.54,2.97,0.0
20230121:1603,1228342.5,589.0,74.88,26.88,2.14,0.0
20230121:1703,823817.5,395.0,60.95,27.02,2.07,0.0
20230121:1803,167392.5,94.0,47.05,26.95,1.24,0.0
20230121:1903,71940.0,48.0,33.26,25.16,0.62,0.0
20230121:2003,29920.0,26.0,19.64,25.08,0.83,0.0
20230121:2103,165.0,6.0,6.28,24.19,1.24,0.0
20230121:2203,0.0,0.0,0.0,22.95,0.62,0.0
20230121:2303,0.0,0.0,0.0,22.19,0.34,0.0
20230122:0003,0.0,0.0,0.0,21.71,0.34,0.0
20230122:0103,0.0,0.0,0.0,21.6,0.21,0.0
20230122:0203,0.0,0.0,0.0,21.17,0.55,0.0
20230122:0303,0.0,0.0,0.0,20.68,0.76,0.0
20230122:0403,0.0,0.0,0.0,20.54,0.76,0.0
20230122:0503,0.0,0.0,0.0,20.3,0.83,0.0
20230122:0603,0.0,0.0,0.0,20.11,0.83,0.0
20230122:0703,0.0,0.0,0.0,20.1,0.83,0.0
20230122:0803,0.0,0.0,0.0,19.99,0.69,0.0
20230122:0903,88302.5,55.0,8.03,20.48,0.69,0.0
20230122:1003,564190.0,276.0,21.44,21.67,0.97,0.0
20230122:1103,1233155.0,581.0,35.1,23.54,1.31,0.0
20230122:1203,1574650.0,749.0,48.92,25.51,2.0,0.0
20230122:1303,1761210.0,852.0,62.83,27.23,2.41,0.0
20230122:1403,1914907.5,945.0,76.76,28.45,2.28,0.0
20230122:1503,2115657.5,1070.0,87.81,29.13,1.79,0.0
20230122:1603,2030022.5,1040.0,74.91,30.07,1.17,0.0
20230122:1703,1851080.0,947.0,60.98,30.67,0.69,0.0
20230122:1803,1503177.5,757.0,47.07,30.91,0.21,0.0
20230122:1903,1090017.5,532.0,33.27,29.8,0.97,0.0
20230122:2003,568892.5,295.0,19.64,29.28,2.07,0.0
20230122:2103,45815.0,35.0,6.27,28.02,2.0,0.0
20230122:2203,0.0,0.0,0.0,26.66,2.14,0.0
20230122:2303,0.0,0.0,0.0,25.9,1.86,0.0
20230123:0003,0.0,0.0,0.0,25.29,1.31,0.0
20230123:0103,0.0,0.0,0.0,24.45,1.1,0.0
20230123:0203,0.0,0.0,0.0,24.13,0.69,0.0
20230123:0303,0.0,0.0,0.0,24.31,0.28,0.0
20230123:0403,0.0,0.0,0.0,23.37,0.83,0.0
20230123:0503,0.0,0.0,0.0,22.84,0.97,0.0
20230123:0603,0.0,0.0,0.0,22.73,0.9,0.0
20230123:0703,0.0,0.0,0.0,23.56,0.62,0.0
20230123:0803,0.0,0.0,0.0,23.58,0.34,0.0
20230123:0903,74580.0,49.0,7.89,23.55,0.55,0.0
20230123:1003,369957.5,187.0,21.32,25.29,0.76,0.0
20230123:1103,592735.0,288.0,34.99,26.71,1.24,0.0
20230123:1203,1533840.0,739.0,48.81,28.15,1.93,0.0
20230123:1303,1416497.5,688.0,62.73,29.19,2.14,0.0
20230123:1403,2019682.5,1013.0,76.65,29.81,2.0,0.0
20230123:1503,1969330.0,994.0,87.62,30.53,1.86,0.0
20230123:1603,1141305.0,556.0,74.93,30.87,2.48,0.0
20230123:1703,1255952.5,601.0,61.0,28.24,2.83,0.0
20230123:1803,1449827.5,699.0,47.09,27.95,1.59,0.0
20230123:1903,152295.0,88.0,33.28,29.52,0.62,0.0
20230123:2003,227810.0,123.0,19.63,28.38,0.97,0.0
20230123:2103,34925.0,29.0,6.24,27.14,1.03,0.0
20230123:2203,0.0,0.0,0.0,26.19,0.9,0.0
20230123:2303,0.0,0.0,0.0,25.71,0.48,0.0
20230124:0003,0.0,0.0,0.0,25.69,0.21,0.0
20230124:0103,0.0,0.0,0.0,24.72,0.9,0.0
20230124:0203,0.0,0.0,0.0,24.52,1.17,0.0
20230124:0303,0.0,0.0,0.0,24.25,1.03,0.0
20230124:0403,0.0,0.0,0.0,23.98,1.1,0.0
20230124:0503,0.0,0.0,0.0,23.63,1.24,0.0
20230124:0603,0.0,0.0,0.0,23.3,0.97,0.0
20230124:0703,0.0,0.0,0.0,23.27,0.97,0.0
20230124:0803,0.0,0.0,0.0,23.21,0.83,0.0
20230124:0903,58657.5,41.0,7.75,23.23,0.41,0.0
20230124:1003,464447.5,231.0,21.19,23.89,0.62,0.0
20230124:1103,533940.0,259.0,34.87,24.77,1.03,0.0
20230124:1203,661925.0,318.0,48.71,25.58,1.59,0.0
20230124:1303,1217425.0,581.0,62.63,26.21,2.0,0.0
20230124:1403,1322585.0,635.0,76.54,26.88,2.21,0.0
20230124:1503,1438635.0,699.0,87.41,27.28,1.72,0.0
20230124:1603,1504195.0,736.0,74.94,27.69,1.45,0.0
20230124:1703,912230.0,441.0,61.02,28.23,1.52,0.0
20230124:1803,269115.0,142.0,47.11,28.67,0.76,0.0
20230124:1903,76945.0,51.0,33.28,27.85,1.03,0.0
20230124:2003,29700.0,26.0,19.62,26.44,1.03,0.0
20230124:2103,137.5,6.0,6.22,25.38,0.76,0.0
20230124:2203,0.0,0.0,0.0,24.95,1.03,0.0
20230124:2303,0.0,0.0,0.0,24.53,1.1,0.0
20230125:0003,0.0,0.0,0.0,24.07,1.1,0.0
20230125:0103,0.0,0.0,0.0,23.64,0.76,0.0
20230125:0203,0.0,0.0,0.0,23.29,0.69,0.0
20230125:0303,0.0,0.0,0.0,23.12,1.1,0.0
20230125:0403,0.0,0.0,0.0,22.98,0.9,0.0
20230125:0503,0.0,0.0,0.0,22.78,0.21,0.0
20230125:0603,0.0,0.0,0.0,22.69,0.41,0.0
20230125:0703,0.0,0.0,0.0,22.87,0.41,0.0
20230125:0803,0.0,0.0,0.0,22.52,0.62,0.0
20230125:0903,62892.5,43.0,7.61,22.47,0.55,0.0
20230125:1003,448002.5,223.0,21.06,23.29,0.21,0.0
20230125:1103,541887.5,263.0,34.76,24.12,0.28,0.0
20230125:1203,1135172.5,549.0,48.6,25.46,0.14,0.0
20230125:1303,1132120.0,550.0,62.53,26.63,0.55,0.0
20230125:1403,1414985.0,698.0,76.42,27.89,0.83,0.0
20230125:1503,1552127.5,771.0,87.2,28.7,1.1,0.0
20230125:1603,1998672.5,1005.0,74.95,29.02,1.59,0.0
20230125:1703,1783375.0,872.0,61.04,28.71,2.14,0.0
20230125:1803,1027592.5,486.0,47.12,26.72,2.83,0.0
20230125:1903,677930.0,325.0,33.28,26.79,2.62,0.0
20230125:2003,153175.0,87.0,19.61,26.31,2.48,0.0
20230125:2103,48317.5,36.0,6.19,25.66,2.07,0.0
20230125:2203,0.0,0.0,0.0,25.05,1.72,0.0
20230125:2303,0.0,0.0,0.0,24.54,1.45,0.0
20230126:0003,0.0,0.0,0.0,24.12,1.31,0.0
20230126:0103,0.0,0.0,0.0,23.68,1.17,0.0
20230126:0203,0.0,0.0,0.0,22.93,0.9,0.0
20230126:0303,0.0,0.0,0.0,22.58,0.76,0.0
20230126:0403,0.0,0.0,0.0,22.13,0.83,0.0
20230126:0503,0.0,0.0,0.0,21.72,0.9,0.0
20230126:0603,0.0,0.0,0.0,21.23,0.9,0.0
20230126:0703,0.0,0.0,0.0,20.63,0.9,0.0
20230126:0803,0.0,0.0,0.0,20.18,0.83,0.0
20230126:0903,67815.0,45.0,7.47,19.97,0.76,0.0
20230126:1003,691955.0,343.0,20.94,21.56,0.9,0.0
20230126:1103,1236290.0,586.0,34.64,23.48,0.9,0.0
20230126:1203,1663557.5,805.0,48.5,25.15,1.03,0.0
20230126:1303,1955745.0,972.0,62.42,26.39,1.17,0.0
20230126:1403,2118490.0,1069.0,76.3,27.46,1.45,0.0
20230126:1503,2209102.5,1120.0,86.97,28.07,1.72,0.0
20230126:1603,1332980.0,647.0,74.94,28.56,2.07,0.0
20230126:1703,1792697.5,876.0,61.04,28.99,2.41,0.0
20230126:1803,971905.0,466.0,47.12,28.94,2.62,0.0
20230126:1903,529265.0,259.0,33.28,27.97,2.62,0.0
20230126:2003,377410.0,192.0,19.59,26.86,2.83,0.0
20230126:2103,5912.5,11.0,6.15,25.79,2.69,0.0
20230126:2203,0.0,0.0,0.0,24.81,2.28,0.0
20230126:2303,0.0,0.0,0.0,24.12,1.86,0.0
20230127:0003,0.0,0.0,0.0,23.53,1.38,0.0
20230127:0103,0.0,0.0,0.0,22.57,0.97,0.0
20230127:0203,0.0,0.0,0.0,22.42,0.69,0.0
20230127:0303,0.0,0.0,0.0,22.4,0.55,0.0
20230127:0403,0.0,0.0,0.0,22.1,0.62,0.0
20230127:0503,0.0,0.0,0.0,22.32,0.14,0.0
20230127:0603,0.0,0.0,0.0,22.03,0.34,0.0
20230127:0703,0.0,0.0,0.0,21.97,0.41,0.0
20230127:0803,0.0,0.0,0.0,21.82,0.41,0.0
20230127:0903,67182.5,45.0,7.33,21.6,0.34,0.0
20230127:1003,454850.0,226.0,20.81,22.79,0.21,0.0
20230127:1103,980595.0,467.0,34.53,23.66,0.28,0.0
20230127:1203,1354787.5,654.0,48.39,24.56,0.34,0.0
20230127:1303,985600.0,474.0,62.32,25.48,0.69,0.0
20230127:1403,1695155.0,841.0,76.19,25.22,0.55,0.0
20230127:1503,1911140.0,965.0,86.73,25.59,0.55,0.0
20230127:1603,1413390.0,693.0,74.93,25.6,0.48,0.0
20230127:1703,1647470.0,813.0,61.05,25.81,0.55,0.0
20230127:1803,1541375.0,744.0,47.12,25.5,0.9,0.0
20230127:1903,397237.5,199.0,33.27,26.74,1.03,0.0
20230127:2003,379500.0,194.0,19.57,26.92,1.52,0.0
20230127:2103,137.5,6.0,6.11,26.4,1.31,0.0
20230127:2203,0.0,0.0,0.0,25.38,1.38,0.0
20230127:2303,0.0,0.0,0.0,24.51,1.52,0.0
20230128:0003,0.0,0.0,0.0,23.86,1.52,0.0
20230128:0103,0.0,0.0,0.0,23.41,1.31,0.0
20230128:0203,0.0,0.0,0.0,23.12,1.1,0.0
20230128:0303,0.0,0.0,0.0,22.93,0.9,0.0
20230128:0403,0.0,0.0,0.0,23.18,0.62,0.0
20230128:0503,0.0,0.0,0.0,23.11,0.41,0.0
20230128:0603,0.0,0.0,0.0,22.9,0.48,0.0
20230128:0703,0.0,0.0,0.0,23.29,0.28,0.0
20230128:0803,0.0,0.0,0.0,23.22,0.21,0.0
20230128:0903,70620.0,47.0,7.19,23.26,0.21,0.0
20230128:1003,595210.0,300.0,20.69,24.47,0.34,0.0
20230128:1103,1108415.0,531.0,34.42,25.84,0.76,0.0
20230128:1203,1554272.5,754.0,48.28,26.95,1.1,0.0
20230128:1303,1771825.0,875.0,62.22,27.97,1.38,0.0
20230128:1403,2042645.0,1033.0,76.06,28.93,1.45,0.0
20230128:1503,2137162.5,1096.0,86.48,29.56,1.38,0.0
20230128:1603,2004365.0,1026.0,74.91,30.31,1.17,0.0
20230128:1703,1685832.5,852.0,61.04,30.66,0.76,0.0
20230128:1803,1482222.5,739.0,47.11,31.02,0.62,0.0
20230128:1903,722122.5,357.0,33.25,31.39,0.76,0.0
20230128:2003,192362.5,107.0,19.54,29.92,1.24,0.0
20230128:2103,27527.5,25.0,6.06,28.96,1.45,0.0
20230128:2203,0.0,0.0,0.0,27.54,1.52,0.0
20230128:2303,0.0,0.0,0.0,26.25,1.38,0.0
20230129:0003,0.0,0.0,0.0,25.68,0.48,0.0
20230129:0103,0.0,0.0,0.0,25.04,0.48,0.0
20230129:0203,0.0,0.0,0.0,24.72,0.07,0.0
20230129:0303,0.0,0.0,0.0,24.38,0.07,0.0
20230129:0403,0.0,0.0,0.0,24.1,0.21,0.0
20230129:0503,0.0,0.0,0.0,23.84,0.14,0.0
20230129:0603,0.0,0.0,0.0,23.55,0.21,0.0
20230129:0703,0.0,0.0,0.0,23.83,0.41,0.0
20230129:0803,0.0,0.0,0.0,23.68,0.34,0.0
20230129:0903,60500.0,42.0,7.05,23.66,0.28,0.0
20230129:1003,602030.0,304.0,20.56,24.65,0.55,0.0
20230129:1103,1138335.0,546.0,34.3,26.16,0.83,0.0
20230129:1203,1592332.5,776.0,48.18,27.53,1.1,0.0
20230129:1303,1912625.0,952.0,62.11,28.68,1.52,0.0
20230129:1403,2074902.5,1054.0,75.94,29.59,1.52,0.0
20230129:1503,2119892.5,1094.0,86.23,30.2,1.24,0.0
20230129:1603,2065827.5,1075.0,74.88,30.55,0.83,0.0
20230129:1703,1769240.0,908.0,61.03,30.67,0.34,0.0
20230129:1803,1327177.5,656.0,47.1,30.13,0.55,0.0
20230129:1903,839355.0,406.0,33.23,29.9,2.21,0.0
20230129:2003,138655.0,81.0,19.51,28.45,1.86,0.0
20230129:2103,36602.5,30.0,6.01,27.9,1.72,0.0
20230129:2203,0.0,0.0,0.0,27.05,1.52,0.0
20230129:2303,0.0,0.0,0.0,26.17,1.17,0.0
20230130:0003,0.0,0.0,0.0,25.78,0.83,0.0
20230130:0103,0.0,0.0,0.0,26.06,0.55,0.0
20230130:0203,0.0,0.0,0.0,25.82,0.41,0.0
20230130:0303,0.0,0.0,0.0,25.47,0.07,0.0
20230130:0403,0.0,0.0,0.0,25.13,0.55,0.0
20230130:0503,0.0,0.0,0.0,24.38,0.69,0.0
20230130:0603,0.0,0.0,0.0,23.87,0.76,0.0
20230130:0703,0.0,0.0,0.0,24.02,0.21,0.0
20230130:0803,0.0,0.0,0.0,23.83,0.48,0.0
20230130:0903,64515.0,44.0,6.91,23.57,0.55,0.0
20230130:1003,472010.0,237.0,20.44,24.88,0.62,0.0
20230130:1103,706310.0,340.0,34.19,26.19,1.03,0.0
20230130:1203,1399337.5,677.0,48.08,27.49,1.17,0.0
20230130:1303,1456510.0,713.0,62.01,28.61,1.38,0.0
20230130:1403,1285020.0,631.0,75.81,29.53,1.38,0.0
20230130:1503,1653162.5,827.0,85.97,30.02,1.38,0.0
20230130:1603,1775812.5,893.0,74.84,30.73,1.52,0.0
20230130:1703,1850915.0,922.0,61.02,31.0,1.93,0.0
20230130:1803,1509227.5,732.0,47.08,30.44,2.21,0.0
20230130:1903,1140947.5,552.0,33.21,30.33,2.14,0.0
20230130:2003,398117.5,205.0,19.47,29.06,2.21,0.0
20230130:2103,45760.0,35.0,5.96,28.25,2.34,0.0
20230130:2203,0.0,0.0,0.0,27.12,2.55,0.0
20230130:2303,0.0,0.0,0.0,26.06,2.62,0.0
20230131:0003,0.0,0.0,0.0,25.31,2.28,0.0
20230131:0103,0.0,0.0,0.0,24.81,2.07,0.0
20230131:0203,0.0,0.0,0.0,24.33,1.93,0.0
20230131:0303,0.0,0.0,0.0,23.85,1.66,0.0
20230131:0403,0.0,0.0,0.0,23.21,1.38,0.0
20230131:0503,0.0,0.0,0.0,22.79,1.24,0.0
20230131:0603,0.0,0.0,0.0,22.56,1.1,0.0
20230131:0703,0.0,0.0,0.0,22.77,0.83,0.0
20230131:0803,0.0,0.0,0.0,22.94,0.69,0.0
20230131:0903,52827.5,38.0,6.77,23.1,0.62,0.0
20230131:1003,165165.0,92.0,20.32,24.18,0.55,0.0
20230131:1103,706365.0,340.0,34.08,25.62,0.69,0.0
20230131:1203,1348077.5,651.0,47.97,26.88,1.03,0.0
20230131:1303,1652502.5,810.0,61.9,27.88,1.52,0.0
20230131:1403,1799902.5,897.0,75.68,28.73,1.52,0.0
20230131:1503,1994327.5,1012.0,85.69,29.53,1.45,0.0
20230131:1603,2078450.0,1063.0,74.8,30.37,1.45,0.0
20230131:1703,1817722.5,912.0,61.0,30.8,1.45,0.0
20230131:1803,1453430.0,714.0,47.06,30.99,1.45,0.0
20230131:1903,1077092.5,528.0,33.18,31.29,1.24,0.0
20230131:2003,551402.5,290.0,19.43,30.72,1.24,0.0
20230131:2103,43615.0,34.0,5.9,29.3,1.93,0.0
20230131:2203,0.0,0.0,0.0,27.31,2.62,0.0
20230131:2303,0.0,0.0,0.0,25.83,2.55,0.0
20230201:0003,0.0,0.0,0.0,24.8,2.14,0.0
20230201:0103,0.0,0.0,0.0,24.0,1.79,0.0
20230201:0203,0.0,0.0,0.0,23.28,1.52,0.0
20230201:0303,0.0,0.0,0.0,22.6,1.1,0.0
20230201:0403,0.0,0.0,0.0,22.67,0.9,0.0
20230201:0503,0.0,0.0,0.0,23.01,0.69,0.0
20230201:0603,0.0,0.0,0.0,22.78,0.48,0.0
20230201:0703,0.0,0.0,0.0,22.53,0.41,0.0
20230201:0803,0.0,0.0,0.0,22.27,0.28,0.0
20230201:0903,55055.0,39.0,6.64,22.11,0.14,0.0
20230201:1003,620812.5,314.0,20.2,23.56,0.41,0.0
20230201:1103,1160802.5,555.0,33.97,25.28,0.83,0.0
20230201:1203,1603662.5,772.0,47.87,26.62,1.59,0.0
20230201:1303,1905915.0,932.0,61.8,27.8,2.21,0.0
20230201:1403,2067147.5,1032.0,75.54,28.65,2.07,0.0
20230201:1503,1950740.0,981.0,85.42,29.35,1.72,0.0
20230201:1603,1739210.0,872.0,74.74,30.12,1.45,0.0
20230201:1703,1879900.0,952.0,60.97,30.41,1.1,0.0
20230201:1803,1540962.5,766.0,47.03,30.88,0.9,0.0
20230201:1903,893557.5,441.0,33.14,30.96,0.41,0.0
20230201:2003,444125.0,232.0,19.38,30.8,0.48,0.0
20230201:2103,25712.5,24.0,5.84,29.6,1.1,0.0
20230201:2203,0.0,0.0,0.0,27.76,1.59,0.0
20230201:2303,0.0,0.0,0.0,26.42,1.72,0.0
20230202:0003,0.0,0.0,0.0,25.35,1.66,0.0
20230202:0103,0.0,0.0,0.0,24.46,1.45,0.0
20230202:0203,0.0,0.0,0.0,24.02,1.17,0.0
20230202:0303,0.0,0.0,0.0,24.13,0.9,0.0
20230202:0403,0.0,0.0,0.0,24.25,0.69,0.0
20230202:0503,0.0,0.0,0.0,23.8,0.48,0.0
20230202:0603,0.0,0.0,0.0,23.4,0.41,0.0
20230202:0703,0.0,0.0,0.0,23.76,0.55,0.0
20230202:0803,0.0,0.0,0.0,23.54,0.62,0.0
20230202:0903,54670.0,39.0,6.5,23.46,0.55,0.0
20230202:1003,398172.5,201.0,20.08,24.73,0.62,0.0
20230202:1103,757350.0,365.0,33.86,26.43,0.76,0.0
20230202:1203,1381435.0,667.0,47.76,28.06,1.52,0.0
20230202:1303,1787472.5,874.0,61.69,29.04,2.34,0.0
20230202:1403,1834937.5,908.0,75.41,29.82,2.34,0.0
20230202:1503,2126465.0,1075.0,85.13,30.31,2.14,0.0
20230202:1603,2134770.0,1091.0,74.67,31.01,1.79,0.0
20230202:1703,1170950.0,576.0,60.93,31.3,1.52,0.0
20230202:1803,1400932.5,691.0,47.0,31.24,1.17,0.0
20230202:1903,1069722.5,527.0,33.1,31.95,1.1,0.0
20230202:2003,528797.5,280.0,19.33,31.49,0.55,0.0
20230202:2103,47107.5,36.0,5.77,29.98,0.34,0.0
20230202:2203,0.0,0.0,0.0,28.42,1.38,0.0
20230202:2303,0.0,0.0,0.0,26.91,1.31,0.0
20230203:0003,0.0,0.0,0.0,25.79,1.38,0.0
20230203:0103,0.0,0.0,0.0,25.03,1.38,0.0
20230203:0203,0.0,0.0,0.0,24.65,1.17,0.0
20230203:0303,0.0,0.0,0.0,24.29,1.1,0.0
20230203:0403,0.0,0.0,0.0,24.03,0.97,0.0
20230203:0503,0.0,0.0,0.0,24.39,0.76,0.0
20230203:0603,0.0,0.0,0.0,24.31,0.55,0.0
20230203:0703,0.0,0.0,0.0,24.23,0.41,0.0
20230203:0803,0.0,0.0,0.0,23.99,0.34,0.0
20230203:0903,52580.0,38.0,6.37,23.9,0.14,0.0
20230203:1003,385357.5,196.0,19.96,25.63,0.34,0.0
20230203:1103,917125.0,443.0,33.75,27.68,0.83,0.0
20230203:1203,1531200.0,747.0,47.66,29.26,1.45,0.0
20230203:1303,1866012.5,924.0,61.58,30.55,2.21,0.0
20230203:1403,1923707.5,964.0,75.26,31.52,2.34,0.0
20230203:1503,2073720.0,1053.0,84.85,32.31,2.34,0.0
20230203:1603,2004667.5,1020.0,74.6,32.75,2.07,0.0
20230203:1703,1823387.5,920.0,60.89,33.28,1.86,0.0
20230203:1803,1476392.5,735.0,46.96,33.48,1.45,0.0
20230203:1903,1086442.5,538.0,33.06,33.5,1.38,0.0
20230203:2003,555472.5,298.0,19.27,32.99,0.55,0.0
20230203:2103,39462.5,32.0,5.7,31.29,0.69,0.0
20230203:2203,0.0,0.0,0.0,29.6,1.52,0.0
20230203:2303,0.0,0.0,0.0,27.87,1.72,0.0
20230204:0003,0.0,0.0,0.0,26.63,1.72,0.0
20230204:0103,0.0,0.0,0.0,25.56,1.45,0.0
20230204:0203,0.0,0.0,0.0,25.08,1.24,0.0
20230204:0303,0.0,0.0,0.0,25.01,0.97,0.0
20230204:0403,0.0,0.0,0.0,25.58,0.69,0.0
20230204:0503,0.0,0.0,0.0,25.28,0.41,0.0
20230204:0603,0.0,0.0,0.0,25.05,0.07,0.0
20230204:0703,0.0,0.0,0.0,24.43,0.07,0.0
20230204:0803,0.0,0.0,0.0,24.25,0.21,0.0
20230204:0903,54422.5,39.0,6.23,24.17,0.14,0.0
20230204:1003,602855.0,309.0,19.84,25.22,0.34,0.0
20230204:1103,1152305.0,558.0,33.64,28.06,0.97,0.0
20230204:1203,1606632.5,784.0,47.56,29.54,1.72,0.0
20230204:1303,1928355.0,959.0,61.48,30.69,2.21,0.0
20230204:1403,2140847.5,1087.0,75.12,31.82,2.34,0.0
20230204:1503,2179787.5,1118.0,84.55,32.85,2.34,0.0
20230204:1603,2102980.0,1077.0,74.51,33.72,2.34,0.0
20230204:1703,1880862.5,951.0,60.84,34.33,2.28,0.0
20230204:1803,1534115.0,764.0,46.92,34.65,2.0,0.0
20230204:1903,1072032.5,533.0,33.01,34.55,1.52,0.0
20230204:2003,537515.0,289.0,19.21,34.03,0.69,0.0
20230204:2103,42735.0,34.0,5.62,32.74,0.28,0.0
20230204:2203,0.0,0.0,0.0,30.1,0.83,0.0
20230204:2303,0.0,0.0,0.0,28.22,1.1,0.0
20230205:0003,0.0,0.0,0.0,26.7,1.31,0.0
20230205:0103,0.0,0.0,0.0,26.07,1.31,0.0
20230205:0203,0.0,0.0,0.0,25.76,1.17,0.0
20230205:0303,0.0,0.0,0.0,26.56,0.83,0.0
20230205:0403,0.0,0.0,0.0,26.53,0.48,0.0
20230205:0503,0.0,0.0,0.0,26.11,0.62,0.0
20230205:0603,0.0,0.0,0.0,25.87,0.62,0.0
20230205:0703,0.0,0.0,0.0,26.01,0.21,0.0
20230205:0803,0.0,0.0,0.0,25.88,0.07,0.0
20230205:0903,48180.0,36.0,6.1,25.83,0.14,0.0
20230205:1003,532235.0,274.0,19.72,27.09,0.28,0.0
20230205:1103,993575.0,485.0,33.53,29.6,0.76,0.0
20230205:1203,1561807.5,772.0,47.45,31.32,1.38,0.0
20230205:1303,1838457.5,920.0,61.37,32.5,2.14,0.0
20230205:1403,1842527.5,928.0,74.97,33.47,2.48,0.0
20230205:1503,2156935.0,1109.0,84.25,34.1,2.48,0.0
20230205:1603,2058925.0,1056.0,74.42,34.57,2.34,0.0
20230205:1703,1840520.0,937.0,60.78,34.94,1.93,0.0
20230205:1803,1376787.5,690.0,46.87,35.2,1.45,0.0
20230205:1903,546507.5,276.0,32.95,32.83,0.41,0.0
20230205:2003,28930.0,26.0,19.14,30.89,0.55,0.0
20230205:2103,0.0,5.0,5.54,29.44,0.48,0.0
20230205:2203,0.0,0.0,0.0,28.22,1.24,0.0
20230205:2303,0.0,0.0,0.0,27.3,0.9,0.0
