Latitude (decimal degrees):	-23.013
Longitude (decimal degrees):	-44.345
Elevation (m):	260
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230118:2303,0.0,0.0,0.0,23.73,0.14,0.0
20230119:0003,0.0,0.0,0.0,23.8,0.21,0.0
20230119:0103,0.0,0.0,0.0,23.47,0.34,0.0
20230119:0203,0.0,0.0,0.0,23.26,0.62,0.0
20230119:0303,0.0,0.0,0.0,22.96,0.83,0.0
20230119:0403,0.0,0.0,0.0,23.19,0.76,0.0
20230119:0503,0.0,0.0,0.0,22.98,1.1,0.0
20230119:0603,0.0,0.0,0.0,22.45,1.17,0.0
20230119:0703,0.0,0.0,0.0,22.28,1.52,0.0
20230119:0803,0.0,0.0,0.0,22.05,1.66,0.0
20230119:0903,66935.0,45.0,6.88,22.58,1.59,0.0
20230119:1003,437085.0,219.0,20.1,24.24,1.24,0.0
20230119:1103,967505.0,459.0,33.59,25.08,1.31,0.0
20230119:1203,1420980.0,676.0,47.27,25.78,1.72,0.0
20230119:1303,1843380.0,896.0,61.05,26.41,1.86,0.0
20230119:1403,2022515.0,992.0,74.83,27.06,2.34,0.0
20230119:1503,1626707.5,782.0,87.15,27.3,3.1,0.0
20230119:1603,1691772.5,807.0,76.79,26.85,3.66,0.0
20230119:1703,1719272.5,816.0,63.03,26.33,3.45,0.0
20230119:1803,951775.0,448.0,49.24,25.4,2.9,0.0
20230119:1903,1206315.0,560.0,35.55,24.78,3.52,0.0
20230119:2003,663410.0,324.0,22.02,23.32,3.1,0.0
20230119:2103,146327.5,99.0,8.75,23.34,2.97,0.0
20230119:2203,0.0,0.0,0.0,23.03,2.69,0.0
20230119:2303,0.0,0.0,0.0,23.31,2.28,0.0
20230120:0003,0.0,0.0,0.0,23.36,2.28,0.0
20230120:0103,0.0,0.0,0.0,23.38,2.07,0.0
20230120:0203,0.0,0.0,0.0,23.43,1.79,0.0
20230120:0303,0.0,0.0,0.0,23.19,1.79,0.0
20230120:0403,0.0,0.0,0.0,23.17,2.14,0.0
20230120:0503,0.0,0.0,0.0,22.81,2.48,0.0
20230120:0603,0.0,0.0,0.0,22.85,2.55,0.0
20230120:0703,0.0,0.0,0.0,22.71,2.62,0.0
20230120:0803,0.0,0.0,0.0,22.47,2.55,0.0
20230120:0903,64927.5,44.0,6.73,22.68,2.34,0.0
20230120:1003,419622.5,210.0,19.96,24.0,2.0,0.0
20230120:1103,217992.5,116.0,33.47,24.43,1.72,0.0
20230120:1203,318505.0,162.0,47.16,25.23,1.24,0.0
20230120:1303,371140.0,186.0,60.94,25.43,1.1,0.0
20230120:1403,511692.5,250.0,74.71,25.42,0.97,0.0
20230120:1503,409090.0,203.0,86.93,25.23,1.1,0.0
20230120:1603,289822.5,149.0,76.81,24.74,0.62,0.0
20230120:1703,289932.5,149.0,63.06,24.71,0.69,0.0
20230120:1803,407220.0,201.0,49.27,24.08,1.24,0.0
20230120:1903,78952.5,51.0,35.56,23.01,1.17,0.0
20230120:2003,64872.5,44.0,22.02,22.66,1.38,0.0
20230120:2103,3465.0,9.0,8.74,22.6,1.45,0.0
20230120:2203,0.0,0.0,0.0,22.79,1.17,0.0
20230120:2303,0.0,0.0,0.0,22.94,1.72,0.0
20230121:0003,0.0,0.0,0.0,23.12,2.0,0.0
20230121:0103,0.0,0.0,0.0,23.17,2.07,0.0
20230121:0203,0.0,0.0,0.0,23.18,2.14,0.0
20230121:0303,0.0,0.0,0.0,23.17,1.86,0.0
20230121:0403,0.0,0.0,0.0,23.21,1.52,0.0
20230121:0503,0.0,0.0,0.0,22.64,1.31,0.0
20230121:0603,0.0,0.0,0.0,22.48,1.38,0.0
20230121:0703,0.0,0.0,0.0,22.69,1.31,0.0
20230121:0803,0.0,0.0,0.0,22.73,1.24,0.0
20230121:0903,43202.5,33.0,6.58,23.11,0.55,0.0
20230121:1003,174515.0,96.0,19.83,23.91,1.72,0.0
20230121:1103,1096535.0,514.0,33.35,24.31,2.21,0.0
20230121:1203,1034577.5,487.0,47.04,24.72,2.07,0.0
20230121:1303,999927.5,471.0,60.83,24.78,2.62,0.0
20230121:1403,1819152.5,863.0,74.59,23.22,2.69,0.0
20230121:1503,2002220.0,970.0,86.7,24.15,2.21,0.0
20230121:1603,2014705.0,974.0,76.82,24.66,2.41,0.0
20230121:1703,1839062.5,874.0,63.09,24.61,2.76,0.0
20230121:1803,1698455.0,803.0,49.29,24.78,2.34,0.0
20230121:1903,175670.0,97.0,35.58,25.2,2.14,0.0
20230121:2003,56375.0,40.0,22.02,24.38,1.31,0.0
20230121:2103,3465.0,9.0,8.72,22.78,0.62,0.0
20230121:2203,0.0,0.0,0.0,22.62,0.62,0.0
20230121:2303,0.0,0.0,0.0,22.61,1.31,0.0
20230122:0003,0.0,0.0,0.0,22.37,1.45,0.0
20230122:0103,0.0,0.0,0.0,22.44,1.45,0.0
20230122:0203,0.0,0.0,0.0,22.19,1.59,0.0
20230122:0303,0.0,0.0,0.0,21.65,1.52,0.0
20230122:0403,0.0,0.0,0.0,21.7,1.59,0.0
20230122:0503,0.0,0.0,0.0,21.71,1.72,0.0
20230122:0603,0.0,0.0,0.0,21.78,1.86,0.0
20230122:0703,0.0,0.0,0.0,21.84,1.93,0.0
20230122:0803,0.0,0.0,0.0,21.76,1.93,0.0
20230122:0903,55110.0,39.0,6.44,22.12,1.45,0.0
20230122:1003,575657.5,291.0,19.69,24.09,1.66,0.0
20230122:1103,1130717.5,538.0,33.22,25.14,1.17,0.0
20230122:1203,1544785.0,755.0,46.92,26.04,0.41,0.0
20230122:1303,1884822.5,949.0,60.72,26.97,0.55,0.0
20230122:1403,2057770.0,1036.0,74.47,27.51,1.31,0.0
20230122:1503,2151160.0,1073.0,86.46,27.8,2.14,0.0
20230122:1603,2118985.0,1042.0,76.82,27.7,2.69,0.0
20230122:1703,1898380.0,915.0,63.1,27.51,3.03,0.0
20230122:1803,1592250.0,756.0,49.31,27.16,2.83,0.0
20230122:1903,975975.0,461.0,35.58,26.83,2.9,0.0
20230122:2003,274972.5,143.0,22.02,26.73,2.97,0.0
20230122:2103,105022.5,68.0,8.7,25.87,2.76,0.0
20230122:2203,0.0,0.0,0.0,24.51,2.0,0.0
20230122:2303,0.0,0.0,0.0,23.8,1.72,0.0
20230123:0003,0.0,0.0,0.0,24.13,2.0,0.0
20230123:0103,0.0,0.0,0.0,24.13,2.07,0.0
20230123:0203,0.0,0.0,0.0,24.27,2.07,0.0
20230123:0303,0.0,0.0,0.0,23.73,2.07,0.0
20230123:0403,0.0,0.0,0.0,23.72,2.28,0.0
20230123:0503,0.0,0.0,0.0,23.54,2.28,0.0
20230123:0603,0.0,0.0,0.0,23.69,2.14,0.0
20230123:0703,0.0,0.0,0.0,23.79,1.93,0.0
20230123:0803,0.0,0.0,0.0,23.91,1.93,0.0
20230123:0903,54560.0,39.0,6.29,24.08,2.07,0.0
20230123:1003,557562.5,284.0,19.56,25.59,2.21,0.0
20230123:1103,1095875.0,521.0,33.1,26.75,2.0,0.0
20230123:1203,1128875.0,542.0,46.81,27.52,1.38,0.0
20230123:1303,1313262.5,649.0,60.6,28.53,0.41,0.0
20230123:1403,1959897.5,1009.0,74.35,29.39,0.62,0.0
20230123:1503,2062582.5,1045.0,86.22,29.46,1.59,0.0
20230123:1603,684255.0,331.0,76.81,27.82,2.28,0.0
20230123:1703,592900.0,288.0,63.12,26.99,1.93,0.0
20230123:1803,176935.0,98.0,49.32,26.19,2.07,0.0
20230123:1903,84370.0,54.0,35.59,24.88,2.14,0.0
20230123:2003,207185.0,111.0,22.01,24.06,1.59,0.0
20230123:2103,3465.0,9.0,8.68,23.05,1.24,0.0
20230123:2203,0.0,0.0,0.0,23.73,1.03,0.0
20230123:2303,0.0,0.0,0.0,23.61,0.9,0.0
20230124:0003,0.0,0.0,0.0,23.97,1.24,0.0
20230124:0103,0.0,0.0,0.0,23.99,1.1,0.0
20230124:0203,0.0,0.0,0.0,23.84,0.9,0.0
20230124:0303,0.0,0.0,0.0,23.88,0.83,0.0
20230124:0403,0.0,0.0,0.0,23.88,0.83,0.0
20230124:0503,0.0,0.0,0.0,23.9,1.03,0.0
20230124:0603,0.0,0.0,0.0,23.88,0.97,0.0
20230124:0703,0.0,0.0,0.0,23.97,0.62,0.0
20230124:0803,0.0,0.0,0.0,23.93,0.34,0.0
20230124:0903,50655.0,37.0,6.14,23.92,0.83,0.0
20230124:1003,248160.0,130.0,19.43,24.36,1.86,0.0
20230124:1103,517495.0,250.0,32.98,24.24,1.86,0.0
20230124:1203,428752.5,210.0,46.69,23.95,2.0,0.0
20230124:1303,681532.5,323.0,60.49,23.66,2.41,0.0
20230124:1403,891660.0,422.0,74.22,24.55,2.14,0.0
20230124:1503,1615680.0,778.0,85.98,24.12,1.59,0.0
20230124:1603,1481177.5,714.0,76.79,24.69,1.31,0.0
20230124:1703,915832.5,438.0,63.12,25.69,1.31,0.0
20230124:1803,634260.0,306.0,49.32,26.07,1.59,0.0
20230124:1903,149930.0,85.0,35.58,24.86,2.21,0.0
20230124:2003,35640.0,29.0,22.0,23.67,2.34,0.0
20230124:2103,3465.0,9.0,8.65,22.98,1.86,0.0
20230124:2203,0.0,0.0,0.0,22.76,1.66,0.0
20230124:2303,0.0,0.0,0.0,22.74,1.31,0.0
20230125:0003,0.0,0.0,0.0,22.69,0.69,0.0
20230125:0103,0.0,0.0,0.0,22.58,0.28,0.0
20230125:0203,0.0,0.0,0.0,22.74,0.14,0.0
20230125:0303,0.0,0.0,0.0,22.65,0.76,0.0
20230125:0403,0.0,0.0,0.0,22.53,1.1,0.0
20230125:0503,0.0,0.0,0.0,22.35,1.45,0.0
20230125:0603,0.0,0.0,0.0,22.21,1.45,0.0
20230125:0703,0.0,0.0,0.0,22.02,1.17,0.0
20230125:0803,0.0,0.0,0.0,21.97,1.17,0.0
20230125:0903,47355.0,35.0,5.99,21.9,0.97,0.0
20230125:1003,550027.5,279.0,19.29,22.86,0.76,0.0
20230125:1103,1085177.5,514.0,32.85,23.54,0.83,0.0
20230125:1203,1443502.5,681.0,46.58,24.17,1.72,0.0
20230125:1303,1613727.5,768.0,60.38,24.28,2.0,0.0
20230125:1403,1947247.5,943.0,74.09,24.93,2.21,0.0
20230125:1503,1753180.0,845.0,85.73,25.69,2.48,0.0
20230125:1603,1849045.0,891.0,76.77,26.04,2.76,0.0
20230125:1703,1762640.0,843.0,63.12,26.31,2.83,0.0
20230125:1803,1698867.5,806.0,49.32,26.26,2.69,0.0
20230125:1903,1233017.5,580.0,35.58,26.07,2.62,0.0
20230125:2003,365942.5,184.0,21.98,25.6,2.83,0.0
20230125:2103,41112.5,32.0,8.62,24.23,2.97,0.0
20230125:2203,0.0,0.0,0.0,23.28,2.97,0.0
20230125:2303,0.0,0.0,0.0,23.06,3.17,0.0
20230126:0003,0.0,0.0,0.0,22.94,3.17,0.0
20230126:0103,0.0,0.0,0.0,22.57,2.9,0.0
20230126:0203,0.0,0.0,0.0,22.28,2.62,0.0
20230126:0303,0.0,0.0,0.0,21.65,2.48,0.0
20230126:0403,0.0,0.0,0.0,21.27,2.28,0.0
20230126:0503,0.0,0.0,0.0,20.72,1.93,0.0
20230126:0603,0.0,0.0,0.0,20.58,2.0,0.0
20230126:0703,0.0,0.0,0.0,20.77,1.93,0.0
20230126:0803,0.0,0.0,0.0,20.65,1.79,0.0
20230126:0903,45760.0,34.0,5.85,20.59,1.38,0.0
20230126:1003,589160.0,298.0,19.16,22.04,1.24,0.0
20230126:1103,1139847.5,537.0,32.73,23.39,1.38,0.0
20230126:1203,1596705.0,758.0,46.46,24.13,1.59,0.0
20230126:1303,1975490.0,955.0,60.26,24.6,2.0,0.0
20230126:1403,2157430.0,1050.0,73.96,25.05,2.55,0.0
20230126:1503,2230140.0,1083.0,85.47,25.5,3.17,0.0
20230126:1603,2088240.0,997.0,76.73,25.46,3.93,0.0
20230126:1703,1568957.5,735.0,63.12,25.42,4.28,0.0
20230126:1803,1358307.5,629.0,49.32,25.12,4.69,0.0
20230126:1903,611160.0,290.0,35.57,24.63,4.48,0.0
20230126:2003,62452.5,43.0,21.95,24.26,4.21,0.0
20230126:2103,4702.5,10.0,8.58,23.52,3.93,0.0
20230126:2203,0.0,0.0,0.0,22.81,3.59,0.0
20230126:2303,0.0,0.0,0.0,22.71,3.66,0.0
20230127:0003,0.0,0.0,0.0,22.71,3.45,0.0
20230127:0103,0.0,0.0,0.0,22.69,3.1,0.0
20230127:0203,0.0,0.0,0.0,22.27,3.03,0.0
20230127:0303,0.0,0.0,0.0,21.9,2.83,0.0
20230127:0403,0.0,0.0,0.0,21.72,2.55,0.0
20230127:0503,0.0,0.0,0.0,21.7,2.28,0.0
20230127:0603,0.0,0.0,0.0,21.61,2.21,0.0
20230127:0703,0.0,0.0,0.0,21.59,2.62,0.0
20230127:0803,0.0,0.0,0.0,21.67,2.69,0.0
20230127:0903,47437.5,35.0,5.7,21.75,2.76,0.0
20230127:1003,442640.0,221.0,19.03,22.61,2.55,0.0
20230127:1103,336627.5,168.0,32.61,23.19,2.76,0.0
20230127:1203,1320632.5,616.0,46.35,24.32,2.83,0.0
20230127:1303,1773667.5,842.0,60.15,25.17,2.9,0.0
20230127:1403,2059227.5,995.0,73.83,26.03,3.03,0.0
20230127:1503,2088487.5,1016.0,85.21,27.15,3.24,0.0
20230127:1603,1331935.0,633.0,76.69,27.09,3.52,0.0
20230127:1703,980265.0,463.0,63.11,26.77,4.0,0.0
20230127:1803,298870.0,153.0,49.31,26.36,4.28,0.0
20230127:1903,501985.0,244.0,35.55,26.44,3.93,0.0
20230127:2003,37097.5,30.0,21.93,25.65,3.59,0.0
20230127:2103,3410.0,9.0,8.53,24.47,3.45,0.0
20230127:2203,0.0,0.0,0.0,23.39,2.62,0.0
20230127:2303,0.0,0.0,0.0,23.7,2.55,0.0
20230128:0003,0.0,0.0,0.0,23.86,2.48,0.0
20230128:0103,0.0,0.0,0.0,23.81,2.62,0.0
20230128:0203,0.0,0.0,0.0,23.7,2.41,0.0
20230128:0303,0.0,0.0,0.0,23.52,1.93,0.0
20230128:0403,0.0,0.0,0.0,23.44,2.07,0.0
20230128:0503,0.0,0.0,0.0,23.31,1.79,0.0
20230128:0603,0.0,0.0,0.0,23.45,1.79,0.0
20230128:0703,0.0,0.0,0.0,23.26,1.86,0.0
20230128:0803,0.0,0.0,0.0,22.64,1.86,0.0
20230128:0903,47162.5,35.0,5.55,22.78,1.93,0.0
20230128:1003,148500.0,84.0,18.89,23.81,1.93,0.0
20230128:1103,729905.0,346.0,32.49,24.51,2.07,0.0
20230128:1203,1333997.5,627.0,46.24,24.9,2.21,0.0
20230128:1303,1704505.0,818.0,60.04,25.54,2.0,0.0
20230128:1403,1126455.0,543.0,73.69,26.38,1.17,0.0
20230128:1503,1954562.5,994.0,84.95,26.99,0.62,0.0
20230128:1603,2033735.0,1026.0,76.63,27.33,1.1,0.0
20230128:1703,1456647.5,700.0,63.09,27.4,2.28,0.0
20230128:1803,205480.0,111.0,49.3,26.17,2.55,0.0
20230128:1903,78155.0,51.0,35.53,25.03,1.79,0.0
20230128:2003,35585.0,29.0,21.89,23.84,1.72,0.0
20230128:2103,8800.0,13.0,8.48,23.56,1.45,0.0
20230128:2203,0.0,0.0,0.0,23.84,0.76,0.0
20230128:2303,0.0,0.0,0.0,23.58,1.38,0.0
20230129:0003,0.0,0.0,0.0,23.84,1.59,0.0
20230129:0103,0.0,0.0,0.0,23.14,1.59,0.0
20230129:0203,0.0,0.0,0.0,23.31,1.52,0.0
20230129:0303,0.0,0.0,0.0,23.24,1.45,0.0
20230129:0403,0.0,0.0,0.0,23.31,1.38,0.0
20230129:0503,0.0,0.0,0.0,23.8,1.17,0.0
20230129:0603,0.0,0.0,0.0,23.98,1.31,0.0
20230129:0703,0.0,0.0,0.0,23.92,1.24,0.0
20230129:0803,0.0,0.0,0.0,23.82,1.24,0.0
20230129:0903,37537.5,30.0,5.41,23.36,1.03,0.0
20230129:1003,286000.0,148.0,18.76,24.21,1.1,0.0
20230129:1103,462852.5,227.0,32.37,25.07,1.17,0.0
20230129:1203,621060.0,301.0,46.12,26.21,1.03,0.0
20230129:1303,881595.0,429.0,59.92,27.6,0.48,0.0
20230129:1403,956312.5,468.0,73.55,28.48,0.55,0.0
20230129:1503,2004502.5,1022.0,84.68,28.58,0.97,0.0
20230129:1603,2072345.0,1033.0,76.57,27.43,1.72,0.0
20230129:1703,1698482.5,831.0,63.07,27.04,1.38,0.0
20230129:1803,623397.5,303.0,49.28,26.21,0.62,0.0
20230129:1903,76312.5,50.0,35.5,24.36,0.9,0.0
20230129:2003,35667.5,29.0,21.86,23.38,0.48,0.0
20230129:2103,3437.5,9.0,8.43,23.39,0.55,0.0
20230129:2203,0.0,0.0,0.0,24.04,0.97,0.0
20230129:2303,0.0,0.0,0.0,23.59,1.66,0.0
20230130:0003,0.0,0.0,0.0,23.5,1.45,0.0
20230130:0103,0.0,0.0,0.0,23.48,1.52,0.0
20230130:0203,0.0,0.0,0.0,23.47,1.45,0.0
20230130:0303,0.0,0.0,0.0,23.47,1.66,0.0
20230130:0403,0.0,0.0,0.0,23.44,1.79,0.0
20230130:0503,0.0,0.0,0.0,23.41,1.79,0.0
20230130:0603,0.0,0.0,0.0,23.11,2.28,0.0
20230130:0703,0.0,0.0,0.0,23.12,2.28,0.0
20230130:0803,0.0,0.0,0.0,23.08,2.14,0.0
20230130:0903,32037.5,27.0,5.26,23.34,2.07,0.0
20230130:1003,128480.0,75.0,18.63,24.88,2.55,0.0
20230130:1103,934175.0,440.0,32.25,25.22,2.55,0.0
20230130:1203,1266980.0,598.0,46.01,26.2,2.41,0.0
20230130:1303,1681982.5,810.0,59.8,26.75,2.14,0.0
20230130:1403,1666912.5,819.0,73.41,28.09,1.66,0.0
20230130:1503,1515552.5,752.0,84.41,29.21,1.17,0.0
20230130:1603,1625717.5,816.0,76.5,29.1,0.76,0.0
20230130:1703,1367712.5,660.0,63.04,27.82,1.93,0.0
20230130:1803,1099422.5,522.0,49.25,26.58,2.14,0.0
20230130:1903,708207.5,339.0,35.47,25.52,1.31,0.0
20230130:2003,35255.0,29.0,21.81,25.5,1.1,0.0
20230130:2103,3410.0,9.0,8.37,24.75,1.45,0.0
20230130:2203,0.0,0.0,0.0,23.22,2.14,0.0
20230130:2303,0.0,0.0,0.0,23.01,1.59,0.0
20230131:0003,0.0,0.0,0.0,23.25,1.17,0.0
20230131:0103,0.0,0.0,0.0,23.16,0.9,0.0
20230131:0203,0.0,0.0,0.0,23.12,0.69,0.0
20230131:0303,0.0,0.0,0.0,23.01,0.55,0.0
20230131:0403,0.0,0.0,0.0,23.05,1.17,0.0
20230131:0503,0.0,0.0,0.0,23.06,1.79,0.0
20230131:0603,0.0,0.0,0.0,23.08,2.07,0.0
20230131:0703,0.0,0.0,0.0,23.28,2.21,0.0
20230131:0803,0.0,0.0,0.0,23.3,2.0,0.0
20230131:0903,6022.5,11.0,5.12,23.38,2.0,0.0
20230131:1003,247170.0,130.0,18.5,24.86,2.21,0.0
20230131:1103,437305.0,215.0,32.13,25.63,2.55,0.0
20230131:1203,688215.0,330.0,45.89,26.56,2.41,0.0
20230131:1303,1080997.5,516.0,59.69,27.37,2.41,0.0
20230131:1403,1321760.0,639.0,73.27,27.99,2.0,0.0
20230131:1503,1393480.0,684.0,84.13,28.73,1.38,0.0
20230131:1603,1949062.5,993.0,76.41,29.07,0.9,0.0
20230131:1703,1785355.0,892.0,63.0,29.47,1.17,0.0
20230131:1803,947787.5,457.0,49.22,28.39,1.52,0.0
20230131:1903,141872.5,82.0,35.44,26.91,1.79,0.0
20230131:2003,35117.5,29.0,21.77,26.26,1.93,0.0
20230131:2103,3382.5,9.0,8.31,25.6,1.93,0.0
20230131:2203,0.0,0.0,0.0,25.33,0.55,0.0
20230131:2303,0.0,0.0,0.0,24.17,0.69,0.0
20230201:0003,0.0,0.0,0.0,24.06,0.62,0.0
20230201:0103,0.0,0.0,0.0,24.04,0.9,0.0
20230201:0203,0.0,0.0,0.0,24.18,1.17,0.0
20230201:0303,0.0,0.0,0.0,24.38,1.24,0.0
20230201:0403,0.0,0.0,0.0,24.31,0.9,0.0
20230201:0503,0.0,0.0,0.0,24.16,0.55,0.0
20230201:0603,0.0,0.0,0.0,24.02,0.21,0.0
20230201:0703,0.0,0.0,0.0,23.97,0.28,0.0
20230201:0803,0.0,0.0,0.0,24.0,0.34,0.0
20230201:0903,33632.5,28.0,4.97,24.28,0.28,0.0
20230201:1003,213427.5,115.0,18.37,25.14,0.28,0.0
20230201:1103,523077.5,256.0,32.01,25.64,0.41,0.0
20230201:1203,1170785.0,567.0,45.78,25.54,0.0,0.0
20230201:1303,1542117.5,759.0,59.57,25.61,0.28,0.0
20230201:1403,1733297.5,862.0,73.12,25.43,0.48,0.0
20230201:1503,1940042.5,966.0,83.85,26.09,1.17,0.0
20230201:1603,375017.5,188.0,76.32,26.22,1.79,0.0
20230201:1703,239937.5,127.0,62.95,26.33,1.52,0.0
20230201:1803,1140315.0,547.0,49.18,25.57,0.69,0.0
20230201:1903,273955.0,142.0,35.39,24.99,0.55,0.0
20230201:2003,35447.5,29.0,21.71,24.42,0.14,0.0
20230201:2103,3410.0,9.0,8.24,24.18,0.97,0.0
20230201:2203,0.0,0.0,0.0,24.28,1.03,0.0
20230201:2303,0.0,0.0,0.0,24.12,1.03,0.0
20230202:0003,0.0,0.0,0.0,23.8,1.03,0.0
20230202:0103,0.0,0.0,0.0,23.61,0.55,0.0
20230202:0203,0.0,0.0,0.0,23.6,1.38,0.0
20230202:0303,0.0,0.0,0.0,23.47,1.93,0.0
20230202:0403,0.0,0.0,0.0,23.49,1.72,0.0
20230202:0503,0.0,0.0,0.0,23.48,2.0,0.0
20230202:0603,0.0,0.0,0.0,23.61,2.14,0.0
20230202:0703,0.0,0.0,0.0,23.75,2.28,0.0
20230202:0803,0.0,0.0,0.0,23.78,2.55,0.0
20230202:0903,31955.0,27.0,4.83,23.89,2.69,0.0
20230202:1003,221457.5,118.0,18.24,24.83,2.97,0.0
20230202:1103,502947.5,244.0,31.89,25.17,2.48,0.0
20230202:1203,1356410.0,641.0,45.67,25.87,2.14,0.0
20230202:1303,1630502.5,791.0,59.45,26.68,1.52,0.0
20230202:1403,1807850.0,903.0,72.98,27.2,0.9,0.0
20230202:1503,2070172.5,1059.0,83.56,28.04,0.9,0.0
20230202:1603,2005217.5,1031.0,76.21,28.2,0.55,0.0
20230202:1703,1916887.5,965.0,62.9,28.53,0.97,0.0
20230202:1803,1638835.0,797.0,49.14,28.88,1.72,0.0
20230202:1903,1147905.0,553.0,35.35,28.03,1.1,0.0
20230202:2003,465602.5,235.0,21.66,27.33,0.69,0.0
20230202:2103,3355.0,9.0,8.17,25.88,0.83,0.0
20230202:2203,0.0,0.0,0.0,24.12,1.45,0.0
20230202:2303,0.0,0.0,0.0,24.05,1.45,0.0
20230203:0003,0.0,0.0,0.0,24.05,1.31,0.0
20230203:0103,0.0,0.0,0.0,23.86,1.52,0.0
20230203:0203,0.0,0.0,0.0,23.89,1.59,0.0
20230203:0303,0.0,0.0,0.0,24.03,1.45,0.0
20230203:0403,0.0,0.0,0.0,24.14,1.38,0.0
20230203:0503,0.0,0.0,0.0,24.38,1.31,0.0
20230203:0603,0.0,0.0,0.0,24.07,1.31,0.0
20230203:0703,0.0,0.0,0.0,23.77,1.38,0.0
20230203:0803,0.0,0.0,0.0,23.68,1.45,0.0
20230203:0903,33742.5,28.0,4.68,23.94,1.45,0.0
20230203:1003,497887.5,260.0,18.11,25.63,1.59,0.0
20230203:1103,514002.5,251.0,31.77,26.0,1.38,0.0
20230203:1203,1410255.0,680.0,45.55,26.9,1.03,0.0
20230203:1303,1381380.0,678.0,59.34,28.09,0.76,0.0
20230203:1403,1858422.5,949.0,72.82,28.66,0.48,0.0
20230203:1503,1063040.0,522.0,83.27,28.79,0.62,0.0
20230203:1603,314160.0,162.0,76.1,28.12,1.45,0.0
20230203:1703,368582.5,186.0,62.84,27.02,1.38,0.0
20230203:1803,301317.5,156.0,49.09,27.14,0.34,0.0
20230203:1903,218982.5,118.0,35.3,27.34,1.31,0.0
20230203:2003,264000.0,139.0,21.6,27.81,1.86,0.0
20230203:2103,117535.0,83.0,8.09,27.4,2.21,0.0
20230203:2203,0.0,0.0,0.0,25.25,2.62,0.0
20230203:2303,0.0,0.0,0.0,25.01,2.69,0.0
20230204:0003,0.0,0.0,0.0,24.82,2.55,0.0
20230204:0103,0.0,0.0,0.0,24.9,2.41,0.0
20230204:0203,0.0,0.0,0.0,24.64,2.34,0.0
20230204:0303,0.0,0.0,0.0,24.5,1.93,0.0
20230204:0403,0.0,0.0,0.0,24.46,1.52,0.0
20230204:0503,0.0,0.0,0.0,24.59,1.38,0.0
20230204:0603,0.0,0.0,0.0,24.49,1.1,0.0
20230204:0703,0.0,0.0,0.0,24.55,1.24,0.0
20230204:0803,0.0,0.0,0.0,24.56,1.86,0.0
20230204:0903,23045.0,22.0,4.54,24.54,2.28,0.0
20230204:1003,251955.0,132.0,17.99,25.83,2.21,0.0
20230204:1103,277282.5,144.0,31.66,26.71,2.21,0.0
20230204:1203,1459122.5,696.0,45.44,27.57,2.14,0.0
20230204:1303,1776060.0,866.0,59.22,28.27,2.0,0.0
20230204:1403,1949860.0,972.0,72.67,29.32,1.86,0.0
20230204:1503,2057715.0,1045.0,82.98,30.63,1.72,0.0
20230204:1603,2021525.0,1035.0,75.98,30.92,1.31,0.0
20230204:1703,1793715.0,924.0,62.78,31.44,0.41,0.0
20230204:1803,1503150.0,742.0,49.03,31.19,1.24,0.0
20230204:1903,1053167.5,505.0,35.24,28.43,1.72,0.0
20230204:2003,312427.5,162.0,21.53,28.15,1.24,0.0
20230204:2103,2145.0,8.0,8.01,28.07,0.41,0.0
20230204:2203,0.0,0.0,0.0,26.71,0.41,0.0
20230204:2303,0.0,0.0,0.0,26.52,0.69,0.0
20230205:0003,0.0,0.0,0.0,26.53,1.52,0.0
20230205:0103,0.0,0.0,0.0,26.7,1.24,0.0
20230205:0203,0.0,0.0,0.0,25.64,0.55,0.0
20230205:0303,0.0,0.0,0.0,25.31,1.03,0.0
20230205:0403,0.0,0.0,0.0,25.13,1.17,0.0
20230205:0503,0.0,0.0,0.0,25.13,1.38,0.0
20230205:0603,0.0,0.0,0.0,25.27,1.45,0.0
20230205:0703,0.0,0.0,0.0,24.99,1.38,0.0
20230205:0803,0.0,0.0,0.0,24.86,1.17,0.0
20230205:0903,29975.0,26.0,4.4,24.77,1.03,0.0
20230205:1003,192005.0,105.0,17.86,25.91,0.97,0.0
20230205:1103,606595.0,296.0,31.54,27.29,0.83,0.0
20230205:1203,1209367.5,588.0,45.33,28.15,0.62,0.0
20230205:1303,1712837.5,869.0,59.1,28.79,0.14,0.0
20230205:1403,1884245.0,972.0,72.51,29.46,0.34,0.0
20230205:1503,1778947.5,898.0,82.68,29.83,1.1,0.0
20230205:1603,575575.0,282.0,75.84,28.55,2.0,0.0
20230205:1703,162827.5,92.0,62.7,27.46,1.79,0.0
20230205:1803,210237.5,114.0,48.97,26.99,0.55,0.0
20230205:1903,75377.5,50.0,35.17,26.65,0.69,0.0
20230205:2003,35365.0,29.0,21.46,24.89,1.38,0.0
20230205:2103,2255.0,8.0,7.93,23.87,0.14,0.0
20230205:2203,0.0,0.0,0.0,23.57,1.72,0.0
20230205:2303,0.0,0.0,0.0,23.49,1.31,0.0
20230206:0003,0.0,0.0,0.0,23.78,0.55,0.0
20230206:0103,0.0,0.0,0.0,23.86,1.79,0.0
